"","robbbPerPop","pctWhite","kidsBornNevrMarr","pctKidsBornNevrMarr","pctUsePubTrans","pctBlack","pctKids2Par","pctFemDivorc","numForeignBorn","pctAllDivorc","pctForeignBorn","pct2Par","popDensity","pct12.17w2Par","persUrban","pctMaleDivorc","pctImmig.10"
"1855",139.68,93.7,96,0.5,1.08,0.98,80.59,11.49,2459,10.98,9.8,81.61,2067.4,79.77,25098,10.31,2.22
"1856",31.71,89.42,860,2.66,1.5,7.95,71.38,11.8,1996,10.18,4.5,73.08,571.3,76.92,43137,8.68,1.22
"1857",248.47,76.07,589,3.54,0.06,22.25,60.89,14.16,348,13.02,1.9,63.68,1963.1,73.67,0,11.47,0.22
"1858",320.58,71.44,6737,3.79,3.86,2.54,68.15,14.82,75734,12.4,28.43,73.86,5807.6,77.75,266406,10.03,17.25
"1859",116.89,77.73,1207,2.22,19.89,13.15,77.06,8.93,15176,7.39,18.11,84.04,2651.1,85.16,83816,5.58,7.71
"1860",15.65,89.46,53,0.35,0,3.2,84.68,9.52,1198,8.71,5.27,86.57,1593.2,91.93,0,7.89,2.55
"1861",703.25,48.15,3242,9.17,3.53,10.69,60.64,14.45,17901,11.91,37.55,67.03,9784.3,72.13,47669,9.33,18.23
"1862",57.99,92.61,606,3.79,0.77,6.65,66.39,11.43,349,10.83,1.73,69.3,2592.4,72.09,0,10.07,0.53
"1863",59.48,69.7,285,1.94,0,2.01,70.93,11.26,1224,9.52,8.3,76.92,2544,76.43,0,7.61,3.05
"1864",36.21,97.19,135,0.36,4.32,0.72,86.33,9.54,1711,7.89,3.71,85.65,2825.1,90.34,46070,5.83,1.05
"1865",44.29,94.87,363,2.66,2.69,3.86,78.18,11.05,496,10.44,2.56,80.07,1176.9,77.27,19308,9.78,0.33
"1866",34.24,95.41,460,2.96,0.32,2,68.99,12.13,1738,11.66,8.64,69.9,875.4,78.17,0,11.18,1.64
"1867",20.24,97.01,50,0.38,2.22,0.72,85,9.57,1093,8.8,5.49,86.02,1482.1,79.56,19926,8.01,0.73
"1868",17.54,94.27,183,1.48,0,1.61,69.48,15.2,313,13.01,2.1,72.02,986.5,74.15,14930,10.42,1.45
"1869",47.91,95.26,393,2.31,0.27,3.75,71.73,12.92,199,11.62,0.97,73.89,2686,77.47,0,10.1,0.37
"1870",12.13,97.12,410,2.54,2.11,0.74,76.55,11.66,285,10.02,1.27,75.88,757.1,81.6,22477,8.28,0.33
"1871",0,98.37,49,0.79,0.98,0.78,84.16,9,407,8.2,4.04,86.78,257.5,83.29,0,7.42,0.74
"1872",68.32,91.56,309,1.15,1.11,0.67,76.82,14.3,4994,12.51,12.15,78.58,2271.2,70.8,41100,10.75,5.51
"1873",82.23,92.96,737,2.9,7.36,2.67,65.16,12.13,3390,10.7,8.9,67.52,4539,68.23,38091,8.98,4.03
"1874",134.71,93.15,1519,1.73,3.66,1.04,69.33,17.24,5143,14.97,4.07,71.09,2992.1,74.14,126481,12.52,1.32
"1875",1869.98,65.64,33871,13.06,13.15,27.39,42.21,18.49,214128,16.93,59.72,52.46,9728.3,56.78,358548,15.22,29.02
"1876",10.73,92.84,105,0.56,14.67,3.07,91.43,4.49,2475,3.64,9.26,93.02,842.5,92.69,23575,2.71,1.61
"1877",6.7,97.15,121,1.26,0.99,0.82,76.47,9.69,497,8.27,3.32,76.57,1022.4,85.01,0,6.78,1.31
"1878",187.14,58.27,1485,11.23,0.2,40.2,48.19,14.63,84,13.03,0.52,56.74,1123.1,61.72,0,11.13,0.19
"1879",140.3,66.29,478,3.26,0.03,17.51,66.22,13.65,861,12.21,4.71,71.35,2387,74.73,0,10.61,2.37
"1880",17.4,97.08,45,0.36,0,0.54,79.17,11.79,213,10.59,1.32,81.56,3142.9,89.3,16192,9.32,0.26
"1881",640.97,57.15,1318,13.77,4.79,39.8,42.71,14.87,315,12.89,2.85,49.04,5750.2,47.54,11038,10.39,1.4
"1882",34.92,93.33,135,1.87,3.04,4.47,78.87,11.38,503,10.94,3.21,78.08,432.5,73.07,15107,10.51,1.58
"1883",114.74,83.5,273,3.93,2.16,13.95,78,11.28,436,11.61,3.63,79.96,1322,70.48,10940,11.9,1.89
"1884",369.78,78.24,10309,3.69,2.01,2.98,66.04,16.37,21310,14.37,5.54,68.56,2809,72.57,384736,12.19,2.35
"1885",101.72,97.24,110,0.67,0.36,0.81,78.94,14.03,1625,11.7,7.08,78.49,843.4,77.65,22965,9.14,1.84
"1886",7.57,96.16,405,2.33,0.97,1.34,76.4,10.25,2467,8.98,9.72,77.77,1676.4,82.35,0,7.57,2.76
"1887",38.64,91.62,203,2.57,1.2,1.22,60.14,12.63,703,10.29,4.63,61.38,1816.1,53.4,0,7.97,1.11
"1888",213.79,43.92,966,2.53,6.89,8.58,73.74,11.29,17393,9.45,32.35,78.88,2766.7,82.09,53762,7.55,15.27
"1889",329.04,59.4,1292,7.26,0.28,39.13,56.67,14.52,353,12.78,1.6,63.45,474.8,66.25,21582,10.72,1.06
"1890",63.36,85.43,1193,4.75,2.1,11.1,65.11,12.06,3219,10.83,7.53,69.73,1009.2,68.71,42762,9.49,2.46
"1891",36.61,94.27,40,0.43,0.04,0.89,92.36,7.29,796,6.28,4.86,92.11,891.7,90.16,16371,5.25,2.13
"1892",30.12,85.09,307,1.01,3.03,3.6,83.32,9.75,8097,8.44,16.7,84.81,1958.2,86.13,48478,7.07,7.68
"1893",47.67,76.19,242,0.8,0.81,1.89,86.29,8.74,9680,7.15,23.24,88.39,2942.9,88.46,41659,5.47,8.66
"1894",296.74,95.17,82,0.81,1.51,3.33,59.6,14.62,1121,14.08,9.56,63.41,3988.8,72.23,11727,13.4,1.53
"1895",0,98.43,326,2.81,0.37,0.26,69.79,12.69,505,11.89,3.63,72.11,311.1,81.96,0,10.99,0.54
"1896",182.16,92.27,1321,3.64,4.38,2.26,56.7,20.56,2212,18.69,4.77,59.22,3167.2,66.72,46380,16.58,1.73
"1897",837.31,26.5,4120,12.27,7.17,65.65,47.74,14.86,7011,12.79,15.06,56.66,7442.1,57.5,46567,10.45,8.83
"1898",21.8,98.37,54,0.43,0.15,0.73,71.14,12.82,484,11.79,3.16,75.23,2031.9,72.91,15337,10.67,0.33
"1899",18.27,98.39,69,0.61,0.94,0.42,84.48,9.23,552,7.83,3.56,85.14,347.3,87.66,1020,6.27,0.46
"1900",324.68,72.98,1234,7.02,2.88,16.84,52.05,15.27,1889,13.11,6.62,56.98,4972.5,56.52,28540,10.97,2.4
"1901",147.48,71.93,403,1.8,2.93,0.62,74.43,13.45,7473,10.98,24.03,77,7483.2,79.64,31100,8.17,12.47
"1902",15.32,87.1,146,1.86,0,12.24,78.39,11.14,125,8.88,1.13,80.52,905.6,85.6,11077,6.35,0.38
"1903",772.25,83.65,918,6.68,3.94,14.03,53.9,14.67,3886,14.18,21.15,52.78,8412.1,53.56,18372,13.64,8.46
"1904",0,94.37,18,0.29,1.91,1.35,90.5,6.65,931,6,8.55,91.57,518.8,90.32,5098,5.36,2.21
"1905",0,97.19,142,3.71,2.49,0.63,84.59,3.39,521,2.9,4.41,83.38,509.3,71.43,9236,2.32,2.65
"1906",43.71,98.83,91,0.82,0.56,0.55,83.73,7.39,561,5.92,4.2,85.89,995,92.75,10969,4.22,0.12
"1907",29.78,95.17,104,1.12,2.16,1.68,81.65,9.45,1201,7.85,9.2,83.59,3599.6,85.53,13055,6.13,2.27
"1908",66.39,99.38,31,0.38,18.13,0.13,78.8,11.04,204,9.7,1.88,78.36,7221.1,75.8,10823,8.05,0.27
"1909",80.13,60.6,442,2.04,1.1,29.45,81.19,11.18,3460,9.01,9.56,83.18,1505.1,79.24,36176,6.67,4.34
"1910",176.03,68.6,550,2.07,3.49,4.32,74.04,12.37,7947,10.57,20.99,80.11,2617.6,83.84,37861,8.78,9.12
"1911",89.2,94.94,145,1.29,1.83,4.05,69.48,15.21,132,12.8,0.97,70.64,2517.5,69.89,13645,9.75,0.29
"1912",88.2,71.63,1741,2.35,2.58,3.43,71.96,15.21,26394,13.13,22.51,74.78,5167.9,76.12,117229,11.09,12.06
"1913",577.38,74.89,2282,6.17,0.14,23.79,51.67,16.4,1138,14.96,2.71,58.65,1406.2,57.96,42045,13.2,0.58
"1914",37.45,90.63,136,1.36,5.52,3.58,82.11,9.31,1996,7.91,11.15,83.97,666.1,70.2,16594,6.45,4.18
"1915",83.02,96.02,970,1.02,1.1,0.76,74.32,15.86,8174,13.38,6.28,75.59,681,75.05,125638,10.54,1.97
"1916",7.52,97.86,37,0.38,2.88,0.26,88.02,6.58,808,5.42,6.29,88.61,1760.6,88.31,12844,4.22,1.54
"1917",92.88,79.81,1691,2.49,0.11,9.14,73.8,13.87,5666,11.95,6.33,77.58,1311.3,77.22,89443,9.81,2.76
"1918",132.85,85.13,112,0.71,11.32,6.47,85,10.04,2301,8.77,9.37,86.66,2043.5,85.9,24559,7.32,3.26
"1919",20.34,98.3,52,0.62,0,0.59,85.53,8.87,185,7,1.53,86.67,1277.9,89.1,12084,4.96,0.72
"1920",11.1,65.51,994,3.56,0.53,1.38,67.87,10.56,6516,8.78,21.25,76.89,2007.4,82,0,6.81,5.48
"1921",37.7,95.23,87,0.82,2.3,0.83,79.32,11.38,346,10.16,2.87,78.6,3745.4,77.34,12071,8.86,1.13
"1922",6.21,95.4,114,1.14,0.16,0.29,82.99,7.5,71,6.59,0.53,84,1160.5,84.07,0,5.61,0.1
"1923",40.43,98.31,321,1.84,0.39,0.32,67.27,15.08,1047,13.73,4.91,68.16,371.7,75.73,0,12.18,0.96
"1924",72.27,91.58,156,1.42,1.75,1.38,69.02,18.97,1668,16.22,10.35,70.01,5596.2,72.13,16117,12.91,2.91
"1925",104.42,78.37,611,4.32,2.35,5.34,57.68,7.96,1336,6.76,4.65,68.47,1591.5,67.69,0,5.51,1.73
"1926",56.26,92.89,108,1.06,0,2.69,81.47,10.42,569,9.08,3.63,84.89,389.2,84.58,0,7.7,1.85
"1927",9.48,97.31,121,0.86,0.94,0.99,87.77,8.03,1139,7.09,5.48,90.37,347.3,88.51,35,6.16,1.28
"1928",130.21,72.96,765,5.28,0.22,16.97,65.93,12.33,448,10.88,2.47,72.78,562.6,72.97,0,9.21,1.22
"1929",125.82,92.58,242,2.1,0.8,0.22,68.98,13.71,378,13.15,2.74,73.78,1617.7,79.49,13806,12.55,0.13
"1930",41.3,89.22,317,1.5,2.85,2.65,73.31,15.95,3146,13.42,8.66,74.62,5470.8,73.91,36326,10.65,3.22
"1931",12.51,93.69,218,1.89,6.95,1.56,87.65,8.52,1038,7.39,5.36,88.88,1335,93.08,19362,6.21,0.76
"1932",88.99,92.35,737,2.98,3.3,1.37,63.26,19.63,1639,17.29,4.95,64.76,1622,70.26,33102,14.78,1.53
"1933",95.96,88.62,446,1.68,0.18,4.64,78.77,14.31,2210,12.61,4.76,80.41,1246.5,83.28,45399,10.89,2.55
"1934",104.83,95.35,940,2.89,4.04,0.66,64,18.83,1195,16.49,2.67,66.12,3210,70.92,44683,13.9,1.07
"1935",27.89,86.79,170,1.58,0.26,5.17,72.64,11.65,858,10.14,5.78,75.85,1065,76.21,0,8.43,2.24
"1936",70.51,98.58,297,1.14,0.26,0.24,77.04,11.34,1117,9.85,3.51,80.38,5244.7,84.35,31846,8.29,0.46
"1937",16.85,96.04,100,0.89,2.52,1.27,84.53,9.56,1496,8.13,8.53,85.26,1008.2,85.06,14935,6.6,1.88
"1938",162.61,82.4,1250,3.27,0.18,16.48,69.4,13.27,509,11.86,1.04,73.46,996.4,76.78,48796,10.25,0.23
"1939",434.57,55.6,1276,8.2,0.35,43.56,48.71,17.63,309,15.11,1.78,54.06,1639.9,54.04,0,11.81,0.59
"1940",198,72.64,4028,3.51,0.06,24.42,68.35,13.84,6216,12.02,3.89,72.62,938.2,72.41,158829,10.06,1.68
"1941",185.51,86.63,2348,4,1.37,12.14,64.89,12.72,625,11.6,0.94,67.88,1059.3,73.75,66467,10.28,0.13
"1942",20.82,92.95,182,2.18,0.37,5.9,71.23,9.99,279,8.25,1.93,71.04,1886,72.1,0,6.19,1
"1943",333.03,87.42,1519,3.3,0.14,9.5,62.88,15.34,3767,13.75,6.32,68.55,2006.1,73.31,59646,12.08,2.29
"1944",106.99,98.25,25,0.21,1.02,0.54,80.45,10.33,201,8.62,1.29,81.8,1780.8,79.78,15561,6.72,0.57
"1945",396.87,55.14,1068,4.52,1.96,0.73,65.62,12.68,10919,10.25,35.11,70.95,5071.6,81.23,31099,7.69,15.81
"1946",27.74,97.8,510,1.64,0.7,0.3,76.57,10.54,565,9.53,1.5,76.36,2855.3,79.88,0,8.32,0.25
"1947",17.85,92.46,56,0.15,0.26,1.97,89.21,7.46,6650,6.49,12.19,89.88,1926.1,89.46,54544,5.49,3.6
"1948",22.46,84.65,41,0.42,12.25,0.86,88.5,7.34,3239,5.78,24.31,88.84,2789.5,80.93,13326,3.98,11.91
"1949",117.92,55.61,666,4.32,5.62,41.49,69.26,11.33,2640,9.49,13.55,74.91,722.9,73.54,15811,7.31,4.38
"1950",246.54,64.8,947,6.93,0,34.84,47.55,15.55,90,14.12,0.63,54.32,1456,61.43,0,12.22,0.06
"1951",35.83,85.19,52,0.77,0.29,6.52,79.7,13.32,572,11.48,5.71,81.27,2064,84.06,10023,9.5,1.59
"1952",127.78,85.63,4471,2.29,1.32,7.16,72.43,15.71,13495,13.53,4.72,74.43,2032,75.17,285211,11.2,1.5
"1953",16.94,97.02,361,4.38,11,0.79,68.31,12.82,435,10.97,3.93,70.69,9947,77.72,11069,8.93,0.68
"1954",42.84,82.96,429,2.96,3.98,6.28,77.47,4.97,4787,3.81,9.13,80.01,1719.2,74.15,52456,2.82,6.41
"1955",7.73,98.06,42,0.45,7.52,0.31,89.58,5.46,960,4.61,7.65,91.02,1104.7,91.24,12190,3.68,1.43
"1956",12.35,96.68,60,0.37,0.25,1.21,89.41,8.1,1019,7.61,4.31,90.06,1433.9,90.54,23654,7.11,0.6
"1957",51.18,75.74,282,3.04,0.65,17.95,84.8,8.54,683,7.68,3.37,86.53,1316.1,84.34,0,7.07,1.46
"1958",32.9,84.07,252,1.94,0,4.08,77.11,9.69,850,9.78,5.42,80.37,1748.7,84.91,0,9.87,3.09
"1959",14.68,98.11,186,2.37,0.75,0.39,78.27,13.69,154,11.73,1.36,76.85,799.1,75.91,0,9.65,0.49
"1960",40.37,99.27,93,0.78,1.93,0.34,76.45,7.29,241,6.89,1.56,78.59,1700.3,76.18,15403,6.35,0.15
"1961",310.29,56.88,1003,9.27,2.94,39.3,44.42,18.47,269,17.37,2.21,49.18,4356.2,48.79,12180,16.13,0.21
"1962",23.59,98.4,814,1.62,1.1,0.58,79.66,8.34,839,7.63,1.46,79.61,2409,83.59,57546,6.79,0.62
"1963",43.75,96.59,382,1.46,3.86,0.97,76.35,9.47,2183,8.19,6.07,77.78,2735.6,83.69,35943,6.8,1.51
"1964",116.34,77.95,443,2.19,0.3,1.71,72.93,14.35,3276,12.08,12.45,76.84,4562.1,80.24,26314,9.64,4.88
"1965",181.39,76.14,5773,2.76,1.86,4.8,66.61,15.01,13549,13.22,5.26,72.16,1841.2,74.35,257453,11.3,1.62
"1966",23.84,96.65,0,0,26.56,0.37,92.25,6.42,707,4.9,5.81,91.83,3074.2,93.81,12174,3.25,2.1
"1967",72.83,95.9,160,1.15,0.79,2.07,78.37,9.41,943,8.64,5.26,82.49,528.4,83.69,16540,7.82,0.58
"1968",60.62,92.1,311,1.05,4.26,1.28,77.12,14.54,3762,12.51,8.71,78.07,3386.4,72.55,0,10.31,2.54
"1969",9.29,97.87,169,1.05,0.45,0.6,77.06,10.24,1183,9.05,5.48,78.4,693,81.88,0,7.72,0.95
"1970",92.72,93.96,291,2.39,2.8,4.93,65.22,13.03,370,11.68,2.39,66.51,2164.1,72.24,15512,10.06,0.93
"1971",24.66,98.87,103,1.24,0.9,0.29,81.64,8.99,218,8.25,1.95,81.78,3726.5,90.71,11157,7.41,0.8
"1972",35.62,97.4,440,3.24,2.26,0.58,72.17,13.91,232,12.5,1.35,70.9,2510.4,75.51,17192,11,0.29
"1973",412.81,73.36,3666,8.01,2.7,21.44,59.11,12.54,6908,10.29,8.15,64.19,2347.4,69.09,84770,7.94,5.08
"1974",231.92,90.7,590,1.28,0.87,6.17,79.43,12.08,9284,10.27,13.92,80.7,2959.4,76.66,66692,8.24,4.78
"1975",268.02,55.56,3751,7.15,4.11,2.43,64.84,12.04,29810,9.66,43,73.13,10147.8,76.92,69330,7.28,21.4
"1976",269.69,83.95,2102,6.16,1,13.95,59.36,17.13,1159,15.89,2.66,63.78,2457,68.34,43627,14.46,1.08
"1977",529.94,70.79,6242,3.98,1.58,7.39,68.1,14.76,35060,12.41,15.48,73,2814.4,76.2,226505,9.97,7.59
"1978",6.46,96.23,349,1.64,0.75,1.85,80.06,10.28,2721,9.07,8.88,81.87,1803.3,82.24,30625,7.75,2.45
"1979",62.34,68.79,827,3.71,1.11,22.82,69.58,13.47,2135,11.38,6.81,75.51,489.9,76.53,0,9.18,1.32
"1980",101.18,95.26,7,0.1,6.07,1.72,82.53,8.82,1030,8.07,9.12,83.71,3962.3,89.39,11294,7.16,2.21
"1981",44.3,97.34,368,2.56,0.88,0.34,71.82,11.4,191,10.56,1.12,73.18,1425.5,81.61,0,9.58,0.53
"1982",117.93,78.22,2754,4.53,0.71,13.77,58.95,14.66,1968,12.9,2.76,63.63,2859,67.69,71245,10.85,0.15
"1983",239.58,80.73,1881,4.71,1.27,18.08,60.25,15.92,1391,14.12,2.75,64.22,1749.7,69.94,50627,12.21,0.36
"1984",9.32,98.58,102,1.28,0,0.34,81.2,9.38,320,8.98,3.06,84.57,283.4,82.12,2433,8.59,0.8
"1985",304.79,76.72,1566,6.02,25.05,4,58.76,16.03,23028,13.27,60.4,64.55,36199.2,58.5,38125,10.2,25.16
"1986",682,57.57,3701,6.52,1.22,38.28,56.08,15.91,2622,13.7,3.46,62.94,1799.7,61.74,75695,11.16,1.01
"1987",78.2,93.71,94,0.75,4.69,0.83,79.05,9.18,3510,7.63,19.92,80.55,6408.4,79.05,17623,5.85,5.68
"1988",46.39,96.8,96,1.31,2.26,1.72,81.59,9.14,444,8.48,4.19,84.17,327.8,88.1,0,7.78,1.5
"1989",7.66,96.7,234,2.53,0.35,1.07,75.11,13.57,239,11.6,2.18,76.22,1122.4,79.25,0,9.28,1.05
"1990",85.63,89.58,371,2.72,0.35,0.44,68.94,16.77,1226,14.5,6.95,70.26,2020,81.92,0,11.99,2.62
"1991",39.86,96.82,1239,1.7,0.56,0.73,75.91,11.49,1680,10.68,1.69,76.25,2213.7,80.91,99405,9.77,0.77
"1992",42.02,93.34,234,2.01,0.12,6.19,62.58,15.95,80,14.23,0.59,66.51,1186.2,71.04,0,12.08,0.06
"1993",179.28,70.67,4413,4.04,1.03,27.41,71.01,12.24,2652,10.87,1.75,76.7,430.6,76.22,146527,9.42,0.47
"1994",396,68.13,3391,6.14,2.69,30.19,58.23,15,1036,13.51,1.49,63.08,1559.7,60.65,69394,11.71,0.66
"1995",29.82,82.74,484,2.16,0.09,6.04,72.44,13.34,1695,12.23,6.14,76.3,1557,78.18,0,11.07,1.19
"1996",36.21,95.22,139,1.47,2.42,2.6,84.54,10.58,1459,11.23,8.81,85.33,1187.3,86.07,16111,11.88,1.76
"1997",115.29,78.84,149,1.94,0,15.84,79.78,9.72,378,7.01,2.12,83.18,1626,81.51,0,5.59,0.53
"1998",19.48,98.87,120,1.1,0.83,0.29,77.05,11.43,442,10.09,2.91,78.41,380.7,84.42,0,8.58,0.36
"1999",16.54,97.85,27,0.26,2.54,0.11,87.49,4.27,1340,3.77,10.86,90.21,2394.1,89.48,12339,3.25,1.03
"2000",515.98,84.1,2249,4.78,5.26,14.25,61.37,15.13,1021,13.72,1.78,63.92,1876.5,68.53,57287,11.93,0.44
"2001",0,94.36,36,0.48,7.26,0.73,89.72,5.81,858,4.98,8.41,90.1,578.6,91.01,9332,3.95,2.51
"2002",7.59,95.64,161,1.47,0.24,2.7,72.67,12.84,190,11.49,1.48,76.44,328.5,81.91,7484,10.02,0.1
"2003",72.88,94.09,309,2.15,0.35,4.57,73.19,13.27,393,11.94,1.96,74.93,1852,75.42,0,10.43,0.75
"2004",7.29,98.73,125,1.19,0.92,0.25,76.53,10.19,599,8.79,4.48,79.43,270.3,87.03,0,7.24,0.32
"2005",31.44,98.26,122,1.07,2.96,1.01,76.58,12.69,170,11.03,1.06,78.31,1858,77.54,15979,9.21,0.34
"2007",0,98.68,70,0.81,2.55,0.3,85.49,7.75,363,6.57,3.02,87.5,873.9,90.22,10321,5.33,0.34
"2008",252.02,69.63,1320,2.38,2.04,1.11,70.66,12.81,22752,10.69,29.13,76.86,7508.5,80.99,78118,8.62,17.78
"2009",100.38,76.62,210,1.95,0.29,10.64,67.94,11.38,234,11.04,1.95,75.83,1436.2,76.4,0,10.67,0.82
"2010",87.55,93.53,236,1.06,5.89,0.92,77.01,14.05,2490,11.95,8.1,77.57,4064.5,80.94,30744,9.55,1.86
"2011",195.25,83.41,946,4.89,1.01,15.45,60.18,12.46,775,11.43,3.5,61.83,2634.1,64.79,22125,10.09,0.69
"2012",554.43,52.28,2122,8.81,1.24,47.04,48.79,14.99,452,12.85,1.52,56.8,1951.1,60.58,29813,10.14,0.51
"2013",195.07,67.31,1418,3.78,0.53,9.75,75.09,12.69,10275,9.3,17.22,79.91,3379.5,84.24,59682,6.9,6.38
"2014",0,87.94,306,2.98,0.77,8.27,67.41,13.44,687,10.92,5.08,68.6,2575.8,80.81,0,8.77,1.35
"2015",713.84,51.21,6631,7.93,3.49,47.33,50.46,16.3,1388,14.52,1.34,59.44,3026.2,59.14,103907,12.47,0.47
"2016",20.69,98.92,203,1.44,0.2,0.2,83.1,8.19,3024,7.36,16.07,84.69,669.1,86.85,14849,6.47,1.66
"2017",574.96,84.01,1131,4.06,3.73,14.17,48.36,11.41,7742,11.77,24.98,54.54,7115.7,55.14,30996,12.24,6.81
"2018",214.79,95.17,25,0.32,0.69,3.44,76.4,13.96,233,12.19,2.08,79.82,793,82.92,11219,10.18,0.65
"2019",285.21,56.53,11465,7.93,1.54,42.34,57.12,15.21,2827,13.32,1.51,63.65,1338,63.2,187106,11.02,0.57
"2020",14.5,90.88,67,0.56,1.93,2.98,88.69,8.01,1858,6.83,9.3,89.03,919.5,88.93,15849,5.59,3.36
"2021",269.29,90.24,661,1.82,2.79,3,66.32,17.36,4786,15.02,9.04,67.21,5541.4,65.91,52931,12.32,3.23
"2022",412.43,47.05,2592,5.88,5.98,0.97,60.37,13.31,23255,10.97,39.04,66.71,6964.9,68.11,59564,8.4,16.73
"2023",11.04,98.4,154,0.63,0.76,0.24,88.88,6.29,972,5.74,2.89,90.24,880.1,89.64,33592,5.17,0.4
"2024",37.69,73.09,416,5.94,0.62,25.66,58.4,9.86,183,8.25,1.83,63.78,1397.8,63.94,0,6.26,1.05
"2025",27.82,94.78,126,0.74,0.54,1.06,85.93,8.75,1478,7.96,6.12,86.54,1124.1,85.65,22191,7.11,2.02
"2026",48.8,97.03,126,0.67,0.78,0.72,81.16,7.83,3160,6.77,11.6,83.1,427.4,86.78,19279,5.57,1.16
"2027",11.03,96.46,73,0.54,17.42,1.29,88.34,8.47,1667,6.62,9.34,87.79,779.2,87.33,11207,4.51,2.66
"2028",5.89,94.75,81,0.54,0.66,0.07,85.45,9.08,277,7.79,1.77,84.48,1211.2,86.43,0,6.42,0.16
"2029",67.16,91.55,763,3.1,0.05,7.17,68.83,13.99,464,12.46,1.53,72.7,1477.2,77.5,0,10.62,0.55
"2030",51,81.36,128,1.34,2.94,0.76,67.86,15.61,2578,13.28,18.75,73.68,4902.6,69.58,13747,11.01,9.76
"2031",465.05,54.55,4009,4.96,2.28,3.01,66.11,14.91,28740,12.12,26.42,71.15,5637.3,73.85,108777,9.28,11.83
"2032",164.11,84.18,192,3.11,0,12.24,78.66,10.74,466,9.1,4.19,82.71,801,86.96,11114,7.37,2.02
"2033",52.63,75.06,80,0.92,16.57,1.57,81.29,8.85,5594,8.11,38.48,82.8,11613.9,79.75,14536,7.3,21.38
"2034",40.52,78.21,148,2.66,9.49,10.71,81.81,11.72,2144,10.93,15.08,81.15,1141.9,81.12,0,10.16,8.97
"2035",674.65,52.26,7494,12.28,1.63,40.35,40.94,17.02,1233,15.25,1.77,45.11,3846.4,51.51,69512,13.01,0.49
"2036",534.61,50.46,2818,3.48,3.7,21.15,67.59,14.29,19770,12.51,18.1,72.02,3488.3,73.37,109199,10.68,7.34
"2037",94.29,74.43,175,1.87,0,11.97,68.94,11.14,407,10.07,3.88,74.23,1777.9,74.2,0,8.84,1.53
"2038",219.56,79.38,3214,4.7,1.04,7.41,69.97,16.06,8899,13.73,9.15,74.48,1057.6,75.3,96687,11.35,4.21
"2039",176.27,84.88,697,4.59,3.77,2.86,55.24,18.71,594,16.93,3.61,61.46,795.8,65.67,16203,15.07,1.31
"2040",137.25,96.44,414,2.82,0,0.22,63.19,17.1,439,15.48,2.51,65.09,2614.8,74.96,0,13.54,0.73
"2041",58.93,75.81,579,2.85,0.32,0.21,62.38,12.77,3390,10.11,16.84,69.62,2144.6,74.25,20125,7.03,6.58
"2042",26.63,97.13,96,0.68,9.12,1.28,84.5,7.34,950,6.19,5.13,85.97,944.5,87.87,16778,4.9,0.52
"2043",0,99.52,48,0.45,0,0.08,89.98,4.87,317,4.51,2.27,91.48,639.9,83.62,11360,4.13,0.31
"2044",115.62,89.56,4029,3.94,1.64,9.53,63.36,15.86,1173,14.41,0.93,66.64,2993.9,68.16,126272,12.68,0.38
"2045",280.28,66.12,2381,4.12,0.33,28.17,64.63,15.13,4027,13,5.34,68.69,1836.7,74.46,75450,10.51,3.04
"2046",208.65,82.59,2089,3.52,3.23,1.75,69.2,16.06,24090,13.93,25.73,71,5210.5,73.16,93643,11.62,11.98
"2047",112.68,95.98,817,2.3,0.49,3.21,67.88,15.68,324,14.11,0.73,69.92,2376.3,75.68,44389,12.26,0.12
"2048",640.77,62.72,1179,8.32,3.82,34.09,46.01,17.88,443,17.01,2.57,53.74,4722.3,47.66,17208,16.1,1.26
"2049",812.86,88.3,2611,4.39,14.84,5.18,55.67,17.03,47537,16.52,51.31,58.32,12711.2,51.6,92639,15.93,22.11
"2050",334.74,78.85,1052,2.4,0.96,5.33,73.04,14.52,8115,12.23,12.8,75,4053.1,78.27,63374,9.76,6.06
"2051",26.08,97.31,74,0.78,0.37,2.13,73.57,12.32,308,10.58,2.72,76.32,2265.9,74.1,11304,8.52,0.16
"2052",423.1,54.32,17119,10.19,3.38,44.76,49.49,16.58,2095,14.75,1.06,57.58,1943.4,57.85,198528,12.47,0.4
"2053",41.39,93.79,404,3.05,0.21,2.67,73.42,14.36,729,11.88,3.88,73.29,808.6,82.14,16376,9.21,0.86
"2054",13.42,92.15,111,1.23,0.11,2.09,71.4,12.86,847,9.02,6.01,73.08,1691.1,77.74,0,5.75,4.08
"2055",233.23,83.46,417,5.71,37.01,4.5,66.21,12.31,4882,10.6,39.42,69.67,14029.2,77.97,12385,8.75,14.7
"2056",16.16,95.15,985,1.82,1.16,1.62,77.34,12.01,5573,10.67,7,79.44,2486.9,79.64,79662,9.25,2.84
"2057",396.22,63.88,7233,5.86,1.57,33.95,62.21,14.13,4839,12.39,2.64,66.12,2220.1,69.75,183521,10.3,1.55
"2058",41.04,94.74,198,1.95,1.05,4.7,63.17,14.13,42,12.45,0.39,66.1,1074.2,76.31,0,10.31,0.14
"2059",17.88,98.35,214,2.41,0.64,0.93,67.53,15.06,220,13.39,2.05,68.62,2250.7,65.82,0,11.4,0.12
"2060",11.24,87.43,178,1.8,6.36,4.27,78.18,5.67,3746,4.14,10.81,78.41,1779.3,81.5,0,2.92,7.83
